State,County,inc2013,inc2014,inc2015,stateRank,pctChg2014,pctChg2015,stateRankChg
SC,Jasper,23484.00,24705.00,25951.00,44,5.2,5,5
SC,Kershaw,34721.00,35455.00,37163.00,13,2.1,4.8,11
SC,Lancaster,34854.00,36289.00,38043.00,9,4.1,4.8,10
SC,Laurens,29015.00,30268.00,31406.00,28,4.3,3.8,33
SC,Lee,26220.00,25071.00,26425.00,43,-4.4,5.4,2
SC,Lexington,37982.00,39771.00,41764.00,4,4.7,5,6
SC,McCormick,30402.00,31780.00,33608.00,24,4.5,5.8,1
SC,Marion,26550.00,27536.00,28674.00,37,3.7,4.1,23
SC,Marlboro,24502.00,24368.00,25161.00,46,-0.5,3.3,41
SC,Newberry,32759.00,33192.00,34660.00,18,1.3,4.4,12
SC,Oconee,34933.00,36407.00,37761.00,10,4.2,3.7,34
SC,Orangeburg,28413.00,29374.00,30578.00,30,3.4,4.1,24
SC,Pickens,31731.00,32668.00,33911.00,19,3,3.8,32
SC,Richland,37860.00,39415.00,41025.00,5,4.1,4.1,25
SC,Saluda,30100.00,30599.00,32113.00,27,1.7,4.9,9
SC,Spartanburg,34606.00,37104.00,38686.00,8,7.2,4.3,15
SC,Sumter,34716.00,35657.00,36834.00,14,2.7,3.3,40
SC,Union,27632.00,28850.00,30115.00,33,4.4,4.4,13
SC,Williamsburg,25926.00,26622.00,27637.00,41,2.7,3.8,31
SC,York,36629.00,38183.00,39778.00,7,4.2,4.2,20
SD,,44612.00,45966.00,47881.00,,3,4.2,
SD,Aurora,55308.00,47486.00,46921.00,29,-14.1,-1.2,40
SD,Beadle,44293.00,45752.00,50086.00,21,3.3,9.5,9
SD,Bennett,27315.00,30168.00,29463.00,59,10.4,-2.3,46
SD,Bon Homme,39688.00,35243.00,35431.00,55,-11.2,0.5,36
SD,Brookings,39971.00,41906.00,43815.00,39,4.8,4.6,22
SD,Brown,45111.00,47111.00,50001.00,22,4.4,6.1,16
SD,Brule,47782.00,45283.00,44245.00,37,-5.2,-2.3,45
SD,Buffalo,27470.00,23831.00,25341.00,63,-13.2,6.3,15
SD,Butte,31162.00,34088.00,33875.00,57,9.4,-0.6,38
SD,Campbell,52382.00,47011.00,41709.00,47,-10.3,-11.3,58
SD,Charles Mix,45198.00,40821.00,41119.00,49,-9.7,0.7,34
SD,Clark,57371.00,51608.00,44662.00,36,-10,-13.5,61
SD,Clay,36400.00,34440.00,36022.00,54,-5.4,4.6,21
SD,Codington,41381.00,41245.00,42820.00,43,-0.3,3.8,24
SD,Corson,27432.00,30450.00,27107.00,61,11,-11,57
SD,Custer,37612.00,41623.00,42405.00,44,10.7,1.9,30
SD,Davison,44432.00,46566.00,50132.00,20,4.8,7.7,11
SD,Day,45740.00,42257.00,41809.00,46,-7.6,-1.1,39
SD,Deuel,54086.00,50668.00,50958.00,18,-6.3,0.6,35
SD,Dewey,35705.00,39099.00,35125.00,56,9.5,-10.2,54
SD,Douglas,58471.00,52005.00,55554.00,11,-11.1,6.8,14
SD,Edmunds,47204.00,50987.00,48026.00,27,8,-5.8,51
SD,Fall River,40148.00,43611.00,43766.00,40,8.6,0.4,37
SD,Faulk,50730.00,53662.00,43730.00,41,5.8,-18.5,63
SD,Grant,48162.00,54467.00,63456.00,6,13.1,16.5,3
SD,Gregory,43881.00,42577.00,41240.00,48,-3,-3.1,47
SD,Haakon,45586.00,59028.00,52801.00,14,29.5,-10.5,56
SD,Hamlin,40105.00,35351.00,37084.00,53,-11.9,4.9,20
SD,Hand,62231.00,55730.00,52543.00,15,-10.4,-5.7,50
SD,Hanson,69089.00,63748.00,64310.00,5,-7.7,0.9,33
SD,Harding,51050.00,64386.00,54916.00,12,26.1,-14.7,62
SD,Hughes,45994.00,48092.00,49087.00,24,4.6,2.1,29
SD,Hutchinson,56329.00,48344.00,49951.00,23,-14.2,3.3,26
SD,Hyde,58454.00,52806.00,46040.00,33,-9.7,-12.8,60
SD,Jackson,24429.00,28372.00,25478.00,62,16.1,-10.2,55
SD,Jerauld,54475.00,46880.00,53084.00,13,-13.9,13.2,4
SD,Jones,59846.00,63609.00,59561.00,9,6.3,-6.4,52
SD,Kingsbury,54719.00,51259.00,48486.00,26,-6.3,-5.4,49
SD,Lake,50496.00,52864.00,58299.00,10,4.7,10.3,7
SD,Lawrence,39387.00,42443.00,43984.00,38,7.8,3.6,25
SD,Lincoln,54809.00,58838.00,63242.00,7,7.4,7.5,12
SD,Lyman,50341.00,38886.00,43701.00,42,-22.8,12.4,5
SD,McCook,50477.00,43249.00,46234.00,31,-14.3,6.9,13
SD,McPherson,40407.00,43245.00,40910.00,50,7,-5.4,48
SD,Marshall,46175.00,46090.00,45420.00,34,-0.2,-1.5,42
SD,Meade,35143.00,37966.00,38645.00,52,8,1.8,31
SD,Mellette,25933.00,30457.00,27659.00,60,17.4,-9.2,53
SD,Miner,49273.00,45364.00,47356.00,28,-7.9,4.4,23
SD,Minnehaha,45361.00,47974.00,50760.00,19,5.8,5.8,18
SD,Moody,50464.00,44005.00,48666.00,25,-12.8,10.6,6
SD,Oglala Lakota,21818.00,23941.00,23406.00,65,9.7,-2.2,44
SD,Pennington,42435.00,44996.00,46480.00,30,6,3.3,27
SD,Perkins,36912.00,44701.00,39255.00,51,21.1,-12.2,59
SD,Potter,113437.00,108004.00,82608.00,2,-4.8,-23.5,65
SD,Roberts,33103.00,31482.00,33377.00,58,-4.9,6,17
SD,Sanborn,44203.00,40456.00,51165.00,17,-8.5,26.5,2
SD,Spink,55967.00,49904.00,51167.00,16,-10.8,2.5,28
SD,Stanley,64945.00,58765.00,64515.00,4,-9.5,9.8,8
SD,Sully,87827.00,86060.00,60007.00,8,-2,-30.3,66
SD,Todd,22673.00,24281.00,24500.00,64,7.1,0.9,32
SD,Tripp,46038.00,46707.00,46057.00,32,1.5,-1.4,41
SD,Turner,53081.00,50934.00,65784.00,3,-4,29.2,1
SD,Union,80807.00,82092.00,88707.00,1,1.6,8.1,10
SD,Walworth,42808.00,42753.00,41952.00,45,-0.1,-1.9,43
SD,Yankton,41943.00,42675.00,44953.00,35,1.7,5.3,19
SD,Ziebach,18686.00,27090.00,20944.00,66,45,-22.7,64
TN,,38806.00,40233.00,42094.00,,3.7,4.6,
TN,Anderson,35840.00,36972.00,38637.00,13,3.2,4.5,27
TN,Bedford,31643.00,33282.00,34618.00,44,5.2,4,40
TN,Benton,31778.00,32334.00,33443.00,53,1.7,3.4,62
TN,Bledsoe,19886.00,20018.00,20719.00,95,0.7,3.5,59
TN,Blount,35481.00,36571.00,37900.00,20,3.1,3.6,50
TN,Bradley,34923.00,35767.00,37216.00,27,2.4,4.1,38
TN,Campbell,29353.00,29636.00,30981.00,67,1,4.5,25
TN,Cannon,30805.00,31996.00,33416.00,54,3.9,4.4,28
TN,Carroll,33711.00,33553.00,34865.00,39,-0.5,3.9,42
TN,Carter,29218.00,30337.00,31407.00,64,3.8,3.5,58
TN,Cheatham,35584.00,36074.00,38177.00,16,1.4,5.8,8
TN,Chester,28325.00,28505.00,29701.00,75,0.6,4.2,35
TN,Claiborne,29878.00,30069.00,31161.00,66,0.6,3.6,51
TN,Clay,29475.00,30976.00,31431.00,63,5.1,1.5,90
TN,Cocke,27741.00,27981.00,29206.00,80,0.9,4.4,30
TN,Coffee,34022.00,35399.00,36679.00,28,4,3.6,53
TN,Crockett,36847.00,35144.00,35968.00,33,-4.6,2.3,85
TN,Cumberland,31780.00,32956.00,33973.00,49,3.7,3.1,78
TN,Davidson,46954.00,51563.00,55411.00,2,9.8,7.5,1
TN,Decatur,33260.00,32965.00,34149.00,48,-0.9,3.6,55
TN,DeKalb,30814.00,31646.00,33746.00,50,2.7,6.6,4
TN,Dickson,32938.00,34152.00,35952.00,34,3.7,5.3,13
TN,Dyer,36077.00,37044.00,38153.00,17,2.7,3,80
TN,Fayette,45519.00,46109.00,47649.00,3,1.3,3.3,68
TN,Fentress,28496.00,28827.00,29490.00,77,1.2,2.3,87
TN,Franklin,33553.00,34575.00,35757.00,35,3,3.4,64
TN,Gibson,35014.00,34844.00,36002.00,32,-0.5,3.3,69
TN,Giles,33446.00,34374.00,36189.00,30,2.8,5.3,12
TN,Grainger,27745.00,28454.00,29623.00,76,2.6,4.1,37
TN,Greene,35524.00,35879.00,37622.00,24,1,4.9,19
TN,Grundy,27822.00,27672.00,28975.00,82,-0.5,4.7,23
TN,Hamblen,32269.00,33243.00,34696.00,42,3,4.4,31
TN,Hamilton,43607.00,44866.00,46460.00,4,2.9,3.6,57
TN,Hancock,21948.00,22964.00,23733.00,94,4.6,3.3,67
TN,Hardeman,26719.00,26486.00,27400.00,88,-0.9,3.5,61
TN,Hardin,33029.00,33505.00,34499.00,45,1.4,3,81
TN,Hawkins,29660.00,30385.00,31391.00,65,2.4,3.3,70
TN,Haywood,32842.00,28845.00,28546.00,85,-12.2,-1,95
TN,Henderson,31003.00,31763.00,32503.00,58,2.5,2.3,86
TN,Henry,36377.00,36637.00,37891.00,21,0.7,3.4,63
TN,Hickman,27325.00,27634.00,29238.00,79,1.1,5.8,9
TN,Houston,29342.00,30729.00,31624.00,62,4.7,2.9,82
TN,Humphreys,32699.00,34346.00,36082.00,31,5,5.1,17
TN,Jackson,26839.00,27396.00,28256.00,86,2.1,3.1,77
TN,Jefferson,29748.00,30875.00,31994.00,60,3.8,3.6,52
TN,Johnson,28015.00,28637.00,30543.00,71,2.2,6.7,3
TN,Knox,41158.00,42981.00,44849.00,6,4.4,4.3,33
TN,Lake,24904.00,24010.00,24256.00,93,-3.6,1,94
TN,Lauderdale,26243.00,25741.00,26617.00,92,-1.9,3.4,65
TN,Lawrence,30259.00,30470.00,31919.00,61,0.7,4.8,21
TN,Lewis,26477.00,28085.00,29359.00,78,6.1,4.5,26
TN,Lincoln,35492.00,36244.00,37279.00,26,2.1,2.9,83
TN,Loudon,40056.00,41300.00,42971.00,9,3.1,4,39
TN,McMinn,31194.00,31886.00,33020.00,55,2.2,3.6,56
TN,McNairy,27788.00,28214.00,29105.00,81,1.5,3.2,75
TN,Macon,28514.00,29192.00,30845.00,70,2.4,5.7,10
TN,Madison,35570.00,36460.00,38288.00,14,2.5,5,18
TN,Marion,32479.00,33341.00,34388.00,47,2.7,3.1,76
TN,Marshall,30906.00,32110.00,33513.00,52,3.9,4.4,32
TN,Maury,35888.00,36268.00,37947.00,19,1.1,4.6,24
TN,Meigs,28348.00,29947.00,30386.00,73,5.6,1.5,91
TN,Monroe,28019.00,28967.00,30470.00,72,3.4,5.2,15
TN,Montgomery,38904.00,38552.00,39400.00,10,-0.9,2.2,88
TN,Moore,34928.00,36938.00,38179.00,15,5.8,3.4,66
TN,Morgan,25719.00,25795.00,27329.00,89,0.3,5.9,7
TN,Obion,35376.00,35289.00,35699.00,36,-0.2,1.2,92
TN,Overton,28144.00,28902.00,29962.00,74,2.7,3.7,49
TN,Perry,26891.00,27756.00,28759.00,83,3.2,3.6,54
TN,Pickett,31281.00,32510.00,34472.00,46,3.9,6,6
TN,Polk,30073.00,30593.00,30937.00,69,1.7,1.1,93
TN,Putnam,34228.00,35001.00,36215.00,29,2.3,3.5,60
TN,Rhea,29979.00,31198.00,32573.00,57,4.1,4.4,29
TN,Roane,34854.00,35955.00,37441.00,25,3.2,4.1,36
TN,Robertson,35336.00,35652.00,37661.00,22,0.9,5.6,11
TN,Rutherford,34818.00,35948.00,37654.00,23,3.2,4.7,22
TN,Scott,25897.00,26557.00,27231.00,90,2.5,2.5,84
TN,Sequatchie,31705.00,32424.00,33653.00,51,2.3,3.8,45
TN,Sevier,32289.00,33397.00,34693.00,43,3.4,3.9,43
TN,Shelby,42461.00,43709.00,45153.00,5,2.9,3.3,71
TN,Smith,32869.00,33887.00,35182.00,37,3.1,3.8,44
TN,Stewart,36723.00,36703.00,38085.00,18,-0.1,3.8,46
TN,Sullivan,37044.00,37571.00,38799.00,12,1.4,3.3,72
TN,Sumner,40154.00,41100.00,43079.00,8,2.4,4.8,20
TN,Tipton,33288.00,33635.00,34721.00,41,1,3.2,74
TN,Trousdale,32022.00,32956.00,34954.00,38,2.9,6.1,5
TN,Unicoi,32861.00,33506.00,34826.00,40,2,3.9,41
TN,Union,26622.00,27423.00,28611.00,84,3,4.3,34
TN,Van Buren,24913.00,25407.00,26693.00,91,2,5.1,16
TN,Warren,30538.00,31120.00,32135.00,59,1.9,3.3,73
TN,Washington,36773.00,37624.00,39034.00,11,2.3,3.7,47
TN,Wayne,26593.00,27125.00,28134.00,87,2,3.7,48
TN,Weakley,32548.00,32082.00,32575.00,56,-1.4,1.5,89
TN,White,29452.00,30066.00,30967.00,68,2.1,3,79
TN,Williamson,77841.00,81903.00,87419.00,1,5.2,6.7,2
TN,Wilson,40071.00,41294.00,43458.00,7,3.1,5.2,14
TX,,43355.00,45755.00,46947.00,,5.5,2.6,
TX,Anderson,29687.00,30604.00,31686.00,231,3.1,3.5,110
TX,Andrews,53237.00,57624.00,52319.00,37,8.2,-9.2,247
TX,Angelina,35272.00,37631.00,39328.00,141,6.7,4.5,66
TX,Aransas,43132.00,43600.00,44321.00,88,1.1,1.7,172
TX,Archer,48016.00,50527.00,49597.00,58,5.2,-1.8,220
TX,Armstrong,42185.00,42188.00,44078.00,90,0,4.5,68
TX,Atascosa,35641.00,37630.00,38437.00,151,5.6,2.1,160
TX,Austin,45853.00,49042.00,51260.00,40,7,4.5,64
TX,Bailey,36437.00,42967.00,42925.00,96,17.9,-0.1,197
TX,Bandera,39575.00,40804.00,41827.00,113,3.1,2.5,146
TX,Bastrop,30102.00,31329.00,32723.00,222,4.1,4.4,71
TX,Baylor,38457.00,42285.00,42081.00,108,10,-0.5,203
TX,Bee,28865.00,29305.00,28423.00,243,1.5,-3,229
TX,Bell,39250.00,40106.00,41574.00,119,2.2,3.7,101
TX,Bexar,39035.00,41184.00,42702.00,100,5.5,3.7,100
TX,Blanco,45466.00,47191.00,48239.00,63,3.8,2.2,156
TX,Borden,58908.00,49161.00,57151.00,22,-16.5,16.3,10
TX,Bosque,36516.00,38384.00,40711.00,130,5.1,6.1,31
TX,Bowie,34711.00,35451.00,37066.00,170,2.1,4.6,62
TX,Brazoria,41422.00,43876.00,44867.00,86,5.9,2.3,152
TX,Brazos,32334.00,34102.00,34964.00,201,5.5,2.5,144
TX,Brewster,37520.00,40530.00,42337.00,104,8,4.5,70
TX,Briscoe,45726.00,38175.00,42123.00,106,-16.5,10.3,16
TX,Brooks,33328.00,34553.00,36756.00,177,3.7,6.4,29
TX,Brown,30740.00,32453.00,33917.00,213,5.6,4.5,65
TX,Burleson,39044.00,40353.00,41880.00,112,3.4,3.8,95
TX,Burnet,39969.00,42693.00,44219.00,89,6.8,3.6,108
TX,Caldwell,28448.00,29577.00,30925.00,237,4,4.6,61
TX,Calhoun,38355.00,38386.00,38618.00,147,0.1,0.6,185
TX,Callahan,35043.00,36942.00,37919.00,156,5.4,2.6,139
TX,Cameron,24774.00,25615.00,26826.00,250,3.4,4.7,57
TX,Camp,33687.00,36321.00,39031.00,144,7.8,7.5,24
TX,Carson,45041.00,42512.00,45244.00,82,-5.6,6.4,28
TX,Cass,31583.00,33067.00,34149.00,210,4.7,3.3,120
TX,Castro,41570.00,51403.00,63583.00,16,23.7,23.7,4
TX,Chambers,46312.00,48463.00,49647.00,57,4.6,2.4,147
TX,Cherokee,30319.00,31345.00,32274.00,228,3.4,3,128
TX,Childress,26798.00,25991.00,27471.00,247,-3,5.7,37
TX,Clay,39506.00,41911.00,42079.00,109,6.1,0.4,190
TX,Cochran,43879.00,41606.00,41223.00,125,-5.2,-0.9,210
TX,Coke,32065.00,34114.00,34766.00,204,6.4,1.9,165
TX,Coleman,34482.00,36809.00,37783.00,158,6.7,2.6,138
TX,Collin,55023.00,57236.00,59532.00,18,4,4,85
TX,Collingsworth,39759.00,36388.00,36558.00,184,-8.5,0.5,187
TX,Colorado,43635.00,45656.00,47370.00,67,4.6,3.8,97
TX,Comal,50284.00,52387.00,53710.00,33,4.2,2.5,145
TX,Comanche,32689.00,36989.00,36797.00,176,13.2,-0.5,204
TX,Concho,24390.00,22769.00,22008.00,254,-6.6,-3.3,233
TX,Cooke,47886.00,51923.00,53355.00,34,8.4,2.8,135
TX,Coryell,29757.00,30999.00,32334.00,225,4.2,4.3,74
TX,Cottle,50525.00,50486.00,50074.00,50,-0.1,-0.8,205
TX,Crane,44487.00,45728.00,39581.00,138,2.8,-13.4,254
TX,Crockett,38154.00,43294.00,44453.00,87,13.5,2.7,137
TX,Crosby,42897.00,32513.00,32805.00,220,-24.2,0.9,179
TX,Culberson,38688.00,39882.00,41138.00,126,3.1,3.1,123
TX,Dallam,51584.00,58719.00,69427.00,14,13.8,18.2,9
TX,Dallas,48433.00,51382.00,53186.00,36,6.1,3.5,111
TX,Dawson,37705.00,33992.00,34562.00,207,-9.8,1.7,171
TX,Deaf Smith,34328.00,40913.00,48426.00,62,19.2,18.4,8
TX,Delta,33934.00,35131.00,37050.00,171,3.5,5.5,39
TX,Denton,46262.00,48174.00,50112.00,49,4.1,4,84
TX,DeWitt,45603.00,52899.00,54074.00,32,16,2.2,155
TX,Dickens,28372.00,29117.00,31260.00,234,2.6,7.4,26
TX,Dimmit,46442.00,48765.00,48203.00,64,5,-1.2,214
TX,Donley,42474.00,39392.00,41903.00,111,-7.3,6.4,30
TX,Duval,38382.00,39860.00,38675.00,146,3.9,-3,228
TX,Eastland,54402.00,51926.00,50345.00,46,-4.6,-3,230
TX,Ector,45650.00,49768.00,45806.00,77,9,-8,243
TX,Edwards,36889.00,38208.00,39920.00,136,3.6,4.5,67
TX,Ellis,36706.00,38145.00,39747.00,137,3.9,4.2,78
TX,El Paso,29721.00,31091.00,32614.00,223,4.6,4.9,48
TX,Erath,29604.00,32416.00,33144.00,218,9.5,2.2,154
TX,Falls,30521.00,31822.00,31999.00,230,4.3,0.6,186
TX,Fannin,31753.00,33451.00,35449.00,195,5.3,6,32
TX,Fayette,45220.00,50046.00,51176.00,42,10.7,2.3,153
TX,Fisher,49261.00,45991.00,49777.00,55,-6.6,8.2,22
TX,Floyd,40735.00,41658.00,45346.00,81,2.3,8.9,18
TX,Foard,39890.00,40923.00,40220.00,134,2.6,-1.7,219
TX,Fort Bend,52593.00,55240.00,56086.00,24,5,1.5,174
TX,Franklin,33601.00,35443.00,37137.00,169,5.5,4.8,55
TX,Freestone,31279.00,32991.00,33956.00,212,5.5,2.9,130
TX,Frio,34224.00,37727.00,36612.00,183,10.2,-3,227
TX,Gaines,40394.00,38120.00,40365.00,133,-5.6,5.9,34
TX,Galveston,44965.00,47011.00,47991.00,65,4.6,2.1,162
TX,Garza,38784.00,37790.00,36549.00,185,-2.6,-3.3,232
TX,Gillespie,49473.00,52629.00,54441.00,31,6.4,3.4,113
TX,Glasscock,79150.00,79230.00,78529.00,7,0.1,-0.9,209
TX,Goliad,41519.00,45375.00,45825.00,76,9.3,1,178
TX,Gonzales,38669.00,45041.00,48960.00,59,16.5,8.7,19
TX,Gray,46607.00,46959.00,47024.00,72,0.8,0.1,194
TX,Grayson,35988.00,37743.00,39181.00,142,4.9,3.8,94
TX,Gregg,45533.00,47473.00,46664.00,74,4.3,-1.7,218
TX,Grimes,33334.00,35732.00,36985.00,173,7.2,3.5,112
TX,Guadalupe,38103.00,39652.00,41103.00,127,4.1,3.7,102
TX,Hale,30712.00,30811.00,31367.00,232,0.3,1.8,167
TX,Hall,40006.00,35786.00,34959.00,202,-10.5,-2.3,223
TX,Hamilton,50015.00,51985.00,54640.00,29,3.9,5.1,43
TX,Hansford,62997.00,75252.00,86619.00,5,19.5,15.1,11
TX,Hardeman,35626.00,36054.00,37689.00,161,1.2,4.5,63
TX,Hardin,38317.00,40515.00,42096.00,107,5.7,3.9,88
TX,Harris,51186.00,54122.00,55088.00,26,5.7,1.8,168
TX,Harrison,38293.00,40568.00,40540.00,132,5.9,-0.1,196
TX,Hartley,49687.00,59560.00,71581.00,11,19.9,20.2,5
TX,Haskell,37315.00,35745.00,35145.00,197,-4.2,-1.7,217
TX,Hays,34059.00,36222.00,37990.00,155,6.4,4.9,49
TX,Hemphill,85133.00,97224.00,88255.00,4,14.2,-9.2,248
TX,Henderson,34526.00,35731.00,36711.00,179,3.5,2.7,136
TX,Hidalgo,22986.00,23658.00,24579.00,252,2.9,3.9,90
TX,Hill,33787.00,35624.00,37533.00,165,5.4,5.4,41
TX,Hockley,43124.00,41438.00,41096.00,128,-3.9,-0.8,208
TX,Hood,44149.00,45680.00,47088.00,70,3.5,3.1,125
TX,Hopkins,33664.00,36068.00,37009.00,172,7.1,2.6,140
TX,Houston,32569.00,35535.00,36913.00,174,9.1,3.9,92
TX,Howard,33356.00,34682.00,34624.00,205,4,-0.2,199
TX,Hudspeth,24791.00,28398.00,28621.00,242,14.5,0.8,182
TX,Hunt,32085.00,33117.00,34511.00,208,3.2,4.2,76
TX,Hutchinson,38471.00,39958.00,41275.00,123,3.9,3.3,117
TX,Irion,60536.00,68013.00,69555.00,13,12.4,2.3,151
TX,Jack,42112.00,45926.00,42319.00,105,9.1,-7.9,242
TX,Jackson,39699.00,41225.00,41364.00,122,3.8,0.3,192
TX,Jasper,33534.00,36079.00,37547.00,163,7.6,4.1,82
TX,Jeff Davis,34808.00,36210.00,37546.00,164,4,3.7,99
TX,Jefferson,36892.00,40312.00,42505.00,102,9.3,5.4,40
TX,Jim Hogg,27317.00,27849.00,27961.00,245,1.9,0.4,189
TX,Jim Wells,39831.00,41650.00,42359.00,103,4.6,1.7,170
TX,Johnson,35757.00,36931.00,38533.00,150,3.3,4.3,73
TX,Jones,28965.00,29075.00,29819.00,240,0.4,2.6,143
TX,Karnes,37602.00,44923.00,48742.00,60,19.5,8.5,21
TX,Kaufman,35838.00,36761.00,38106.00,154,2.6,3.7,103
TX,Kendall,70659.00,74001.00,75638.00,9,4.7,2.2,157
TX,Kenedy,50859.00,54655.00,67830.00,15,7.5,24.1,3
TX,Kent,41706.00,46688.00,46857.00,73,11.9,0.4,191
TX,Kerr,42671.00,44315.00,45770.00,78,3.9,3.3,119
TX,Kimble,40397.00,40230.00,41792.00,114,-0.4,3.9,91
TX,King,74949.00,90080.00,78216.00,8,20.2,-13.2,253
TX,Kinney,29107.00,30444.00,31117.00,236,4.6,2.2,158
TX,Kleberg,33459.00,35270.00,36689.00,181,5.4,4,83
TX,Knox,39205.00,37788.00,36733.00,178,-3.6,-2.8,225
TX,Lamar,34051.00,35523.00,37578.00,162,4.3,5.8,35
TX,Lamb,37303.00,36630.00,39396.00,140,-1.8,7.6,23
TX,Lampasas,45967.00,46356.00,47478.00,66,0.8,2.4,148
TX,La Salle,46411.00,52639.00,49861.00,54,13.4,-5.3,237
TX,Lavaca,44616.00,48318.00,49897.00,53,8.3,3.3,121
TX,Lee,41997.00,45361.00,45849.00,75,8,1.1,177
TX,Leon,37313.00,40707.00,41575.00,118,9.1,2.1,161
TX,Liberty,32716.00,34050.00,35081.00,199,4.1,3,126
TX,Limestone,30929.00,32546.00,33287.00,216,5.2,2.3,150
TX,Lipscomb,52381.00,53014.00,51316.00,39,1.2,-3.2,231
TX,Live Oak,42745.00,44774.00,44968.00,84,4.7,0.4,188
TX,Llano,40536.00,44740.00,45404.00,80,10.4,1.5,175
TX,Loving,21126.00,30828.00,32321.00,226,45.9,4.8,50
TX,Lubbock,36162.00,37521.00,38557.00,149,3.8,2.8,134
TX,Lynn,45602.00,29953.00,35607.00,193,-34.3,18.9,7
TX,McCulloch,37258.00,37869.00,37733.00,159,1.6,-0.4,201
TX,McLennan,34164.00,35668.00,37260.00,166,4.4,4.5,69
TX,McMullen,76970.00,94609.00,107627.00,2,22.9,13.8,13
TX,Madison,29471.00,32308.00,33263.00,217,9.6,3,129
TX,Marion,31897.00,33569.00,33292.00,215,5.2,-0.8,207
TX,Martin,53507.00,52340.00,51211.00,41,-2.2,-2.2,221
TX,Mason,38762.00,41165.00,42897.00,97,6.2,4.2,77
TX,Matagorda,36292.00,38346.00,39493.00,139,5.7,3,127
TX,Maverick,24821.00,25720.00,26982.00,248,3.6,4.9,47
TX,Medina,33984.00,35249.00,36697.00,180,3.7,4.1,80
TX,Menard,32157.00,33746.00,34867.00,203,4.9,3.3,116
TX,Midland,113473.00,121013.00,106588.00,3,6.6,-11.9,251
TX,Milam,34325.00,35552.00,36817.00,175,3.6,3.6,109
TX,Mills,32747.00,34726.00,37726.00,160,6,8.6,20
TX,Mitchell,32210.00,31579.00,31319.00,233,-2,-0.8,206
TX,Montague,44337.00,47242.00,47071.00,71,6.6,-0.4,202
TX,Montgomery,61072.00,63045.00,60490.00,17,3.2,-4.1,236
TX,Moore,32417.00,35237.00,38581.00,148,8.7,9.5,17
TX,Morris,41464.00,41709.00,41251.00,124,0.6,-1.1,212
TX,Motley,36398.00,36113.00,36071.00,188,-0.8,-0.1,198
TX,Nacogdoches,31237.00,32640.00,34258.00,209,4.5,5,44
TX,Navarro,32856.00,34191.00,35792.00,190,4.1,4.7,59
TX,Newton,27103.00,29116.00,30625.00,239,7.4,5.2,42
TX,Nolan,35012.00,36497.00,37222.00,167,4.2,2,164
TX,Nueces,39734.00,41772.00,42859.00,98,5.1,2.6,141
TX,Ochiltree,64724.00,74511.00,72785.00,10,15.1,-2.3,224
TX,Oldham,41680.00,51067.00,54690.00,28,22.5,7.1,27
TX,Orange,37397.00,39716.00,41679.00,116,6.2,4.9,45
TX,Palo Pinto,35004.00,36841.00,38171.00,153,5.2,3.6,105
TX,Panola,38979.00,41028.00,40543.00,131,5.3,-1.2,215
TX,Parker,46088.00,48009.00,50257.00,47,4.2,4.7,60
TX,Parmer,40652.00,48828.00,58088.00,21,20.1,19,6
TX,Pecos,30626.00,33415.00,33042.00,219,9.1,-1.1,213
TX,Polk,35073.00,35776.00,36341.00,187,2,1.6,173
TX,Potter,38658.00,40645.00,41690.00,115,5.1,2.6,142
TX,Presidio,33428.00,33399.00,34618.00,206,-0.1,3.6,104
TX,Rains,29746.00,30814.00,32293.00,227,3.6,4.8,54
TX,Randall,41654.00,43650.00,45223.00,83,4.8,3.6,106
TX,Reagan,58399.00,60076.00,55073.00,27,2.9,-8.3,245
TX,Real,28561.00,30113.00,32344.00,224,5.4,7.4,25
TX,Red River,32595.00,35189.00,36628.00,182,8,4.1,81
TX,Reeves,25857.00,29037.00,30692.00,238,12.3,5.7,36
TX,Refugio,46521.00,47023.00,45644.00,79,1.1,-2.9,226
TX,Roberts,45625.00,47054.00,49713.00,56,3.1,5.7,38
TX,Robertson,37056.00,38674.00,40181.00,135,4.4,3.9,89
TX,Rockwall,49786.00,51302.00,53285.00,35,3,3.9,93
TX,Runnels,36470.00,36112.00,37155.00,168,-1,2.9,131
TX,Rusk,34702.00,36384.00,36484.00,186,4.8,0.3,193
TX,Sabine,32587.00,34207.00,35859.00,189,5,4.8,51
TX,San Augustine,29916.00,31864.00,35172.00,196,6.5,10.4,15
TX,San Jacinto,30110.00,31724.00,32115.00,229,5.4,1.2,176
TX,San Patricio,38872.00,40055.00,41386.00,121,3,3.3,115
TX,San Saba,30069.00,31145.00,35057.00,200,3.6,12.6,14
TX,Schleicher,43504.00,46484.00,41659.00,117,6.8,-10.4,250
TX,Scurry,50028.00,52323.00,50489.00,45,4.6,-3.5,234
TX,Shackelford,126770.00,152409.00,132989.00,1,20.2,-12.7,252
TX,Shelby,35348.00,38850.00,40721.00,129,9.9,4.8,52
TX,Sherman,55335.00,63824.00,81876.00,6,15.3,28.3,1
TX,Smith,48098.00,50325.00,50224.00,48,4.6,-0.2,200
TX,Somervell,40311.00,41414.00,43880.00,91,2.7,6,33
TX,Starr,22516.00,23436.00,24540.00,253,4.1,4.7,58
TX,Stephens,51931.00,53304.00,49928.00,52,2.6,-6.3,239
